date,AEC,AEE,AEN,AEP,AEU,AEZ,AGL,ALH,ALI,ALR,ALS,ALU,AMA,AMB,AMF,AMG,AMP,AMR,AMS,AMY,AMZ,APG,AUA,AUG,AZA,AZB,AZD,AZH,AZK,AZL,AZM,AZN,AZO,AZS,AZT,AZY,KOE
7/10/2019,0.016998,0.015836,0.02103,0.020269,0.021631,0.014711,0.085588,0.11574,0.028067,0.108706,0.077693,0.020431,0.063714,0.02902,0.014698,0.092317,0.061101,0.045455,0.016084,0.0738,0.02714,0.024147,0.014762,0.062504,0.038861,0.080842,0.093265,0.102232,0.062459,0.059725,0.062407,0.026517,0.059934,0.014771,0.01468,0.031923,0.014463
7/11/2019,0.016967,0.01586,0.021042,0.02023,0.021801,0.014733,0.085622,0.116398,0.028476,0.107885,0.07762,0.020532,0.063726,0.029028,0.014741,0.091089,0.061133,0.045089,0.016096,0.073293,0.027209,0.024295,0.014802,0.06201,0.038864,0.0808,0.092023,0.102813,0.062435,0.059757,0.061587,0.026578,0.059531,0.014783,0.014717,0.031951,0.014459
7/12/2019,0.016973,0.01574,0.021101,0.02014,0.021334,0.014623,0.085428,0.113674,0.027902,0.107415,0.077352,0.020247,0.063847,0.029121,0.014699,0.090269,0.061283,0.045064,0.016096,0.073072,0.027153,0.023824,0.014692,0.062017,0.038953,0.08045,0.091231,0.100406,0.062584,0.059908,0.06111,0.026542,0.059286,0.014779,0.014686,0.031851,0.014493
7/16/2019,0.016999,0.015811,0.021128,0.020219,0.021493,0.014667,0.08562,0.114704,0.0284,0.108501,0.077564,0.020392,0.06386,0.029137,0.014668,0.091803,0.061331,0.045196,0.016108,0.07364,0.027292,0.023988,0.014797,0.062144,0.038953,0.08072,0.092703,0.101315,0.062589,0.059948,0.062101,0.026661,0.05982,0.014791,0.014625,0.031913,0.014526
7/17/2019,0.017063,0.015926,0.021158,0.020391,0.021872,0.014796,0.085941,0.116879,0.028828,0.108699,0.078029,0.02063,0.064096,0.029241,0.014751,0.092345,0.061409,0.045246,0.01618,0.07373,0.027064,0.024419,0.014916,0.062208,0.039094,0.081109,0.093214,0.10324,0.062782,0.060025,0.062383,0.026454,0.059913,0.014864,0.014705,0.032066,0.014555
7/18/2019,0.017236,0.016038,0.021201,0.020618,0.022236,0.014941,0.086306,0.118782,0.029342,0.108601,0.078802,0.020894,0.064736,0.029514,0.015086,0.092357,0.061459,0.045288,0.016388,0.073685,0.027374,0.024804,0.015039,0.062261,0.039439,0.081512,0.093204,0.104919,0.063403,0.060077,0.062367,0.026742,0.059874,0.015052,0.015032,0.03222,0.014584
7/19/2019,0.017364,0.016071,0.021251,0.020715,0.022297,0.015003,0.086449,0.119073,0.029503,0.108455,0.079293,0.020944,0.065337,0.029793,0.015372,0.092078,0.061563,0.045094,0.016518,0.073605,0.027408,0.024814,0.015072,0.062017,0.039757,0.081612,0.09292,0.105177,0.064002,0.06018,0.062174,0.026772,0.059826,0.015184,0.015314,0.032268,0.014619
7/22/2019,0.017351,0.01604,0.021256,0.020676,0.022124,0.014956,0.086442,0.11832,0.029388,0.108417,0.079212,0.020826,0.065195,0.029719,0.015265,0.092641,0.061605,0.045299,0.01647,0.073582,0.027385,0.024622,0.015051,0.062298,0.039706,0.081563,0.093491,0.104511,0.063863,0.060219,0.062547,0.026756,0.059815,0.015139,0.015216,0.032255,0.014626
7/23/2019,0.017398,0.016128,0.021271,0.020782,0.022429,0.015055,0.086667,0.119697,0.029602,0.109458,0.079466,0.021065,0.065279,0.029772,0.015343,0.093145,0.061646,0.045513,0.016525,0.074266,0.027307,0.024958,0.015135,0.062563,0.039758,0.081904,0.094004,0.105726,0.063969,0.060257,0.062876,0.026671,0.060379,0.015188,0.015298,0.032395,0.014641
7/24/2019,0.017396,0.016188,0.021279,0.020806,0.022649,0.015092,0.086879,0.12063,0.03001,0.110215,0.079498,0.021197,0.065145,0.02969,0.015262,0.093931,0.061683,0.045795,0.01651,0.074744,0.027531,0.025134,0.015219,0.062959,0.039688,0.082167,0.094745,0.10655,0.063815,0.060293,0.063339,0.026892,0.060763,0.015168,0.015223,0.032478,0.014653
7/25/2019,0.017534,0.016104,0.021296,0.02081,0.022337,0.015064,0.086744,0.119122,0.029917,0.110289,0.079716,0.020973,0.065517,0.029884,0.01541,0.094565,0.061724,0.046084,0.016568,0.074719,0.027498,0.024886,0.015182,0.063355,0.039877,0.081828,0.095371,0.105219,0.064176,0.060332,0.063716,0.026861,0.060801,0.015227,0.01538,0.032362,0.014676
7/26/2019,0.017629,0.016152,0.021357,0.020904,0.022499,0.015136,0.086895,0.119926,0.030133,0.110287,0.080206,0.021101,0.066008,0.030096,0.015616,0.09391,0.061838,0.045823,0.016699,0.074766,0.027145,0.02505,0.015228,0.062978,0.040169,0.081948,0.094746,0.105929,0.064634,0.060445,0.063283,0.026516,0.06084,0.015348,0.015577,0.032445,0.01471
7/29/2019,0.017701,0.016191,0.021395,0.021048,0.022586,0.015175,0.087025,0.120397,0.030091,0.109642,0.08053,0.021162,0.066308,0.030259,0.015763,0.093479,0.061886,0.04558,0.016804,0.074363,0.02703,0.025211,0.015236,0.062624,0.040404,0.082015,0.094332,0.106345,0.064977,0.060495,0.062976,0.026405,0.060496,0.015442,0.015736,0.032467,0.014734
7/30/2019,0.017672,0.016132,0.021414,0.020873,0.022419,0.015078,0.08687,0.119693,0.029528,0.10811,0.080407,0.021053,0.066417,0.030296,0.015703,0.092604,0.061934,0.045212,0.016792,0.073435,0.02693,0.024939,0.015162,0.062112,0.040455,0.081646,0.093448,0.105723,0.065041,0.060543,0.062372,0.026307,0.059702,0.015428,0.015673,0.032382,0.014741
7/31/2019,0.017653,0.016084,0.021419,0.020737,0.022376,0.015006,0.08671,0.119183,0.029711,0.107321,0.080375,0.020987,0.066489,0.030334,0.015702,0.091761,0.061974,0.044834,0.016798,0.072975,0.026771,0.024767,0.015143,0.061597,0.0405,0.081458,0.092618,0.105272,0.065123,0.060582,0.061814,0.026152,0.059335,0.015431,0.015674,0.032367,0.014741
8/1/2019,0.017651,0.016076,0.021426,0.02072,0.022342,0.015007,0.08672,0.11862,0.029677,0.107516,0.080226,0.020953,0.066465,0.030307,0.015628,0.091956,0.062007,0.044677,0.016773,0.073122,0.026615,0.024706,0.015141,0.061389,0.040463,0.081362,0.092844,0.104774,0.065063,0.060615,0.061937,0.026,0.059427,0.015408,0.0156,0.032408,0.014748
8/2/2019,0.017645,0.015955,0.021452,0.020546,0.021899,0.014928,0.086431,0.116583,0.02896,0.105887,0.08012,0.020632,0.066505,0.030324,0.015611,0.092076,0.0621,0.044827,0.016744,0.072071,0.027154,0.024214,0.015017,0.061583,0.040492,0.080895,0.09296,0.102974,0.065116,0.06071,0.062015,0.026528,0.058531,0.015385,0.015576,0.032268,0.014768
8/5/2019,0.017624,0.015875,0.021463,0.020355,0.021642,0.014863,0.086129,0.115583,0.028738,0.103753,0.079968,0.020504,0.066527,0.030345,0.015602,0.091419,0.062127,0.044667,0.016728,0.070676,0.027357,0.023977,0.014944,0.061367,0.040509,0.080416,0.0923,0.102089,0.065146,0.060735,0.061596,0.026728,0.057371,0.015371,0.015567,0.032179,0.014769
8/6/2019,0.017628,0.015936,0.021479,0.02036,0.021809,0.014899,0.086314,0.116829,0.02896,0.103564,0.080117,0.020625,0.06656,0.030363,0.015623,0.090829,0.062173,0.044627,0.016758,0.070561,0.027417,0.024186,0.014985,0.061298,0.04053,0.080647,0.091707,0.10319,0.065176,0.060779,0.061198,0.026787,0.057311,0.015395,0.015582,0.032267,0.014777
8/7/2019,0.017626,0.01587,0.021495,0.020188,0.021533,0.014808,0.08616,0.115897,0.028701,0.102297,0.0802,0.020435,0.066652,0.030415,0.015627,0.090589,0.06221,0.044287,0.016763,0.069714,0.027722,0.023808,0.014911,0.06083,0.040608,0.08036,0.091489,0.102367,0.065272,0.060814,0.061096,0.027086,0.056652,0.015398,0.015601,0.032178,0.014788
8/8/2019,0.017734,0.01595,0.02154,0.020319,0.021648,0.014978,0.08653,0.117098,0.029078,0.103438,0.08077,0.020559,0.067134,0.030615,0.01582,0.090746,0.062254,0.044325,0.016898,0.070439,0.02779,0.024012,0.014984,0.060884,0.040874,0.080784,0.091606,0.10343,0.065745,0.06086,0.061158,0.027153,0.057288,0.015527,0.015796,0.03224,0.01482
8/9/2019,0.017812,0.016016,0.021605,0.020441,0.021602,0.015026,0.086838,0.117569,0.02899,0.104111,0.081098,0.020592,0.067351,0.030776,0.015921,0.091162,0.062435,0.044406,0.016971,0.07089,0.027899,0.024026,0.01501,0.061016,0.04105,0.081042,0.092038,0.103844,0.065936,0.061036,0.06148,0.02726,0.057627,0.015586,0.015888,0.032343,0.014866
8/15/2019,0.017761,0.015857,0.021605,0.020213,0.021001,0.014836,0.086342,0.114719,0.028545,0.103331,0.080519,0.020212,0.067197,0.030685,0.015759,0.090917,0.062461,0.044465,0.016869,0.070422,0.028614,0.023364,0.01487,0.061114,0.040956,0.080396,0.09185,0.101328,0.065766,0.061065,0.061391,0.027958,0.057153,0.015496,0.015724,0.032204,0.014867
8/16/2019,0.017754,0.015806,0.021626,0.020166,0.020765,0.014811,0.086298,0.114031,0.028729,0.103231,0.080417,0.020095,0.067238,0.030716,0.01571,0.091009,0.062565,0.044109,0.016859,0.070337,0.028304,0.023131,0.014859,0.060628,0.040987,0.080232,0.091916,0.100722,0.065839,0.061165,0.061442,0.027656,0.057119,0.015482,0.015674,0.032149,0.014888
8/19/2019,0.017745,0.015806,0.021625,0.020277,0.020644,0.014802,0.086385,0.113557,0.028551,0.10498,0.080199,0.020034,0.0671,0.030646,0.015636,0.091955,0.062596,0.044507,0.016815,0.071447,0.028363,0.023091,0.014866,0.061184,0.040914,0.080322,0.092887,0.100302,0.06572,0.061195,0.062062,0.027712,0.05804,0.015438,0.015611,0.032186,0.014895
8/20/2019,0.017696,0.015847,0.021604,0.020368,0.020807,0.014883,0.086527,0.114303,0.028645,0.106547,0.079862,0.020124,0.066638,0.030439,0.015383,0.093112,0.062613,0.045236,0.016701,0.072505,0.029004,0.023281,0.014934,0.062194,0.040666,0.080582,0.094072,0.100962,0.065285,0.061213,0.062844,0.028334,0.058863,0.015334,0.015336,0.032293,0.014891
8/21/2019,0.017691,0.015849,0.021605,0.02033,0.020801,0.014835,0.08657,0.113735,0.028393,0.106891,0.079829,0.020087,0.066689,0.030438,0.015391,0.093217,0.062637,0.045285,0.016696,0.072727,0.029029,0.023258,0.014899,0.062274,0.040652,0.080623,0.09419,0.100458,0.065301,0.061236,0.062929,0.028359,0.059033,0.015332,0.015354,0.032293,0.014895
8/22/2019,0.017643,0.015848,0.0216,0.020305,0.020682,0.014832,0.0866,0.113768,0.028129,0.107269,0.079595,0.02006,0.066383,0.030319,0.0152,0.09346,0.062649,0.045484,0.016619,0.07296,0.02916,0.023222,0.014871,0.062552,0.040527,0.080669,0.094435,0.100486,0.065028,0.061245,0.063081,0.028488,0.059236,0.015258,0.015164,0.0323,0.014901
8/23/2019,0.017658,0.015947,0.021626,0.020344,0.021067,0.014977,0.086885,0.115574,0.028524,0.106868,0.079832,0.02029,0.066343,0.030309,0.015226,0.093542,0.062723,0.04548,0.016644,0.072711,0.029234,0.023587,0.014978,0.062551,0.040515,0.081035,0.094508,0.102081,0.064993,0.061317,0.063136,0.028561,0.059022,0.015283,0.015184,0.032463,0.014914
8/26/2019,0.017644,0.015948,0.021615,0.020348,0.021046,0.014944,0.086905,0.115479,0.028453,0.107024,0.079657,0.020284,0.066132,0.030218,0.015131,0.094603,0.06274,0.046097,0.016594,0.072776,0.030054,0.023573,0.014995,0.063399,0.04039,0.081045,0.095601,0.101997,0.064797,0.061334,0.063882,0.029366,0.059084,0.01523,0.015108,0.032489,0.014919
8/27/2019,0.017635,0.015865,0.021625,0.020393,0.020806,0.014872,0.086752,0.11444,0.028078,0.107772,0.079539,0.020122,0.066111,0.030206,0.0151,0.09478,0.06277,0.046094,0.01657,0.073256,0.030126,0.02338,0.014929,0.063406,0.040363,0.080816,0.095755,0.10108,0.064775,0.061362,0.063944,0.029439,0.059456,0.01521,0.015069,0.032418,0.014928
8/28/2019,0.017698,0.015859,0.021636,0.020382,0.020755,0.014918,0.086797,0.11435,0.027835,0.106591,0.079835,0.02007,0.066463,0.030352,0.015283,0.094563,0.062804,0.045824,0.016644,0.072469,0.03018,0.023317,0.014909,0.063017,0.040543,0.08075,0.095566,0.100999,0.065085,0.061394,0.063844,0.029496,0.058836,0.015277,0.015244,0.032401,0.014936
8/29/2019,0.017762,0.015936,0.021677,0.020552,0.020872,0.015059,0.087162,0.115312,0.02793,0.108127,0.080102,0.020196,0.066704,0.030467,0.015382,0.094592,0.062931,0.045922,0.016711,0.073531,0.030238,0.023539,0.014956,0.063162,0.040687,0.081135,0.095596,0.101847,0.065323,0.061518,0.063876,0.029553,0.059677,0.015342,0.015344,0.032524,0.014966
9/2/2019,0.017842,0.016093,0.021699,0.020735,0.021229,0.015172,0.087655,0.117067,0.028281,0.108522,0.080639,0.020424,0.067004,0.030579,0.015561,0.094939,0.062966,0.045427,0.016815,0.073746,0.029914,0.023946,0.015069,0.06246,0.040851,0.081788,0.096022,0.103397,0.065589,0.061553,0.064207,0.029234,0.059905,0.015435,0.015524,0.032655,0.014978
9/3/2019,0.017941,0.016151,0.021735,0.020791,0.021304,0.01525,0.087837,0.117758,0.028693,0.10811,0.081169,0.020488,0.067478,0.030807,0.015804,0.095068,0.063013,0.045229,0.016936,0.073465,0.029829,0.024091,0.015144,0.062213,0.041145,0.081957,0.096064,0.104007,0.066069,0.061601,0.064198,0.029162,0.059683,0.015553,0.015772,0.032638,0.015007
9/4/2019,0.01796,0.016237,0.021757,0.020838,0.021504,0.015317,0.088141,0.119085,0.028968,0.10733,0.081476,0.020633,0.067708,0.030893,0.015951,0.094211,0.063059,0.044803,0.017017,0.072941,0.029473,0.024313,0.015184,0.06164,0.041297,0.082227,0.095206,0.105179,0.066308,0.061645,0.063579,0.028816,0.059306,0.015628,0.015932,0.032699,0.015011
9/5/2019,0.018001,0.016273,0.021771,0.020981,0.021573,0.015364,0.088306,0.119274,0.029135,0.108582,0.081611,0.020677,0.06784,0.03095,0.016012,0.094526,0.063092,0.045062,0.017058,0.073758,0.029528,0.02435,0.01522,0.062014,0.041374,0.082471,0.095486,0.105346,0.06641,0.061678,0.063766,0.028862,0.059973,0.015665,0.015979,0.032729,0.015023
9/6/2019,0.017992,0.016181,0.021796,0.020971,0.021336,0.015289,0.088134,0.117811,0.028949,0.108843,0.081365,0.020508,0.067816,0.030942,0.015931,0.094852,0.063184,0.045168,0.01702,0.07396,0.029002,0.024044,0.015177,0.062173,0.041361,0.082191,0.09581,0.104054,0.066414,0.061765,0.063995,0.028337,0.060096,0.015628,0.015911,0.032658,0.015046
9/9/2019,0.018002,0.016291,0.021814,0.02102,0.021712,0.015364,0.088411,0.119364,0.029184,0.10947,0.081412,0.020741,0.067794,0.030929,0.015886,0.094681,0.063218,0.045344,0.017041,0.074392,0.029142,0.024382,0.015258,0.062427,0.041356,0.082598,0.095669,0.105425,0.066375,0.061797,0.063856,0.028469,0.060458,0.015646,0.015858,0.032795,0.015056
9/10/2019,0.018017,0.016336,0.021832,0.021058,0.021822,0.015368,0.088542,0.11985,0.029402,0.109303,0.081398,0.020832,0.067805,0.030939,0.015865,0.09456,0.063248,0.045513,0.017051,0.074322,0.029158,0.024507,0.015294,0.062664,0.041379,0.082745,0.095557,0.105855,0.066403,0.061826,0.063775,0.02848,0.060343,0.015656,0.01584,0.032859,0.015067
9/11/2019,0.018009,0.016409,0.021843,0.021162,0.021967,0.015415,0.088805,0.120731,0.029603,0.109896,0.081412,0.020932,0.067739,0.0309,0.015834,0.09431,0.063277,0.04553,0.017051,0.074714,0.029078,0.024697,0.015329,0.062673,0.041336,0.083054,0.095351,0.106632,0.066331,0.061859,0.063666,0.028403,0.060665,0.015649,0.015806,0.032908,0.015071
9/12/2019,0.018082,0.016499,0.021866,0.021249,0.022163,0.015453,0.089186,0.121364,0.029617,0.110679,0.081991,0.02099,0.068108,0.031087,0.016008,0.094951,0.063318,0.045391,0.01715,0.0752,0.029163,0.024843,0.015385,0.062477,0.041554,0.083462,0.095987,0.107191,0.066659,0.061897,0.064141,0.02849,0.061111,0.015738,0.015984,0.032922,0.015094
9/13/2019,0.018114,0.016548,0.021897,0.021357,0.02223,0.015506,0.089315,0.121949,0.029639,0.109394,0.08224,0.021088,0.068366,0.031208,0.016202,0.093601,0.063398,0.045239,0.017225,0.074443,0.028849,0.024946,0.015378,0.062277,0.041701,0.083656,0.094621,0.107708,0.066882,0.061973,0.063165,0.028173,0.060466,0.015807,0.016189,0.033,0.0151
9/16/2019,0.018125,0.016483,0.021894,0.021333,0.022164,0.015503,0.08914,0.121372,0.029875,0.109568,0.082153,0.020995,0.068305,0.031177,0.01615,0.094261,0.063425,0.045533,0.017196,0.074606,0.029036,0.02478,0.015389,0.062676,0.041687,0.08339,0.095288,0.107197,0.066873,0.062002,0.063627,0.028358,0.060567,0.015788,0.016126,0.032958,0.015109
9/17/2019,0.018132,0.016409,0.021905,0.02129,0.02195,0.015427,0.088982,0.120123,0.029672,0.109654,0.082062,0.020853,0.068331,0.031191,0.016115,0.094461,0.063457,0.045483,0.017186,0.074596,0.029002,0.024546,0.015343,0.062597,0.041702,0.083151,0.09548,0.106094,0.066892,0.062033,0.063773,0.028314,0.060603,0.015777,0.016092,0.032876,0.01512
9/18/2019,0.018185,0.016442,0.021922,0.021325,0.022051,0.015514,0.089141,0.120435,0.029659,0.10932,0.082366,0.020885,0.068585,0.031314,0.016237,0.094124,0.063496,0.045316,0.017261,0.074372,0.028814,0.024616,0.015356,0.062376,0.041838,0.083276,0.095148,0.10637,0.067132,0.062072,0.063532,0.028126,0.06044,0.015849,0.016227,0.032923,0.015129
9/19/2019,0.018174,0.016355,0.021937,0.021219,0.021704,0.015438,0.088939,0.118917,0.029385,0.109716,0.082255,0.020683,0.068555,0.031297,0.016173,0.094626,0.063523,0.045456,0.017218,0.07462,0.028814,0.02425,0.015292,0.062582,0.041827,0.08301,0.095653,0.105028,0.067114,0.062098,0.063876,0.028125,0.060619,0.015812,0.016152,0.032828,0.015139
9/20/2019,0.018225,0.016368,0.021969,0.021235,0.021649,0.015479,0.089064,0.11904,0.029245,0.109508,0.082468,0.020668,0.068783,0.031402,0.016241,0.094856,0.0636,0.045418,0.017262,0.07451,0.02884,0.024228,0.015282,0.062555,0.041928,0.083094,0.095872,0.105138,0.067322,0.062172,0.064011,0.028151,0.060498,0.015856,0.016223,0.03286,0.015164
9/23/2019,0.018264,0.016377,0.021975,0.021206,0.021578,0.015519,0.08911,0.119102,0.029168,0.109353,0.082669,0.020651,0.068841,0.031421,0.01628,0.095571,0.063629,0.045464,0.017277,0.074423,0.029314,0.024162,0.015286,0.062604,0.04198,0.083166,0.096628,0.105192,0.067351,0.062201,0.06452,0.028632,0.060401,0.015865,0.016272,0.032889,0.015175
9/24/2019,0.018338,0.016514,0.021997,0.021335,0.021968,0.015661,0.089543,0.120893,0.02947,0.109345,0.083172,0.020885,0.069175,0.031591,0.016459,0.095199,0.063665,0.045251,0.017396,0.0745,0.029127,0.02459,0.015378,0.06233,0.0422,0.083677,0.096252,0.106775,0.067666,0.062238,0.064288,0.028444,0.060412,0.015974,0.016471,0.033053,0.015186
9/25/2019,0.01831,0.016556,0.022009,0.02135,0.022099,0.015677,0.089615,0.121822,0.02968,0.108663,0.083243,0.020987,0.069149,0.031562,0.016504,0.095466,0.063693,0.045374,0.017413,0.074051,0.029316,0.024731,0.015428,0.062466,0.04215,0.083835,0.096537,0.107596,0.067651,0.062265,0.06447,0.028632,0.060029,0.015993,0.016496,0.033113,0.015197
9/26/2019,0.018445,0.01655,0.022031,0.021375,0.022013,0.015652,0.089709,0.121151,0.029978,0.108892,0.083742,0.020894,0.069607,0.03179,0.016725,0.09542,0.063723,0.045039,0.017511,0.074231,0.028981,0.024587,0.015449,0.061995,0.042461,0.08389,0.096501,0.107003,0.068098,0.062295,0.064441,0.028295,0.060169,0.016085,0.016737,0.033078,0.015211
9/27/2019,0.018514,0.016819,0.022067,0.021574,0.022709,0.015804,0.09047,0.124539,0.030441,0.109548,0.084256,0.021346,0.069745,0.031865,0.016838,0.095896,0.063808,0.045161,0.017608,0.074693,0.028604,0.025315,0.015624,0.062125,0.042544,0.084976,0.096962,0.109994,0.068231,0.062378,0.06473,0.027922,0.060526,0.01617,0.016848,0.033386,0.015237
9/30/2019,0.018558,0.016812,0.022084,0.021618,0.022656,0.015821,0.090487,0.12435,0.030696,0.108633,0.084486,0.021328,0.070016,0.031991,0.016955,0.095642,0.063837,0.045038,0.017669,0.074098,0.028491,0.025281,0.015654,0.061946,0.042721,0.084947,0.096749,0.109827,0.068478,0.062406,0.064579,0.027807,0.060061,0.016223,0.016962,0.033385,0.015245
10/1/2019,0.018559,0.016722,0.022088,0.021594,0.022449,0.015825,0.090262,0.122872,0.030601,0.109363,0.08437,0.021172,0.070014,0.031995,0.016914,0.095904,0.063863,0.0451,0.017645,0.074661,0.028079,0.024968,0.015604,0.062063,0.042731,0.084635,0.096998,0.108524,0.068482,0.062432,0.06476,0.027406,0.060455,0.016202,0.016939,0.033358,0.015249
10/2/2019,0.018558,0.016679,0.022091,0.021509,0.022313,0.015809,0.090097,0.122688,0.030698,0.108573,0.084275,0.021125,0.069909,0.03193,0.01682,0.096293,0.063889,0.045508,0.017611,0.074178,0.0287,0.024898,0.015616,0.062593,0.042665,0.084424,0.097396,0.108361,0.068375,0.062456,0.065032,0.028015,0.060007,0.016171,0.016844,0.033296,0.015258
10/3/2019,0.018581,0.016609,0.02211,0.021436,0.022151,0.015847,0.089916,0.121745,0.030536,0.107737,0.084381,0.021021,0.070107,0.032041,0.01691,0.096065,0.063926,0.045351,0.017648,0.073621,0.02888,0.024758,0.015572,0.062399,0.042804,0.084191,0.097172,0.107529,0.068581,0.06249,0.064867,0.028194,0.059577,0.016207,0.016939,0.033273,0.015269
10/4/2019,0.018617,0.016687,0.022152,0.021543,0.022248,0.015917,0.090215,0.122752,0.03062,0.108913,0.084588,0.02111,0.070202,0.032091,0.016921,0.096442,0.064015,0.04553,0.01768,0.074372,0.028984,0.024925,0.015633,0.062641,0.042868,0.084498,0.097543,0.108419,0.068677,0.062579,0.065059,0.028296,0.060218,0.016237,0.016947,0.03334,0.0153
10/7/2019,0.018634,0.016657,0.02216,0.021541,0.022152,0.015872,0.090204,0.122222,0.03068,0.10985,0.084597,0.021062,0.070201,0.032089,0.016876,0.097366,0.064047,0.045854,0.017671,0.074988,0.029006,0.024842,0.015638,0.063106,0.04286,0.084472,0.09844,0.10795,0.068671,0.062613,0.065643,0.028315,0.060685,0.016227,0.016909,0.033375,0.015313
10/8/2019,0.018603,0.016604,0.022162,0.021456,0.021995,0.015787,0.090006,0.121178,0.030547,0.110108,0.084337,0.020971,0.070024,0.031991,0.016729,0.097703,0.064067,0.04636,0.017604,0.075104,0.029447,0.024575,0.015597,0.063789,0.042765,0.084315,0.098774,0.107029,0.068482,0.062631,0.065939,0.028744,0.0608,0.016167,0.016757,0.033261,0.015318
10/9/2019,0.018559,0.016455,0.022167,0.021311,0.021559,0.015682,0.089618,0.118895,0.029775,0.109757,0.083998,0.020689,0.06989,0.031943,0.016611,0.097652,0.064099,0.046313,0.017528,0.074863,0.02967,0.024097,0.015454,0.06377,0.042791,0.083873,0.098668,0.105012,0.068383,0.062662,0.065937,0.028964,0.060587,0.016093,0.01664,0.033113,0.015318
10/10/2019,0.018468,0.016375,0.02216,0.021232,0.021455,0.015544,0.089374,0.117802,0.029337,0.109979,0.083445,0.020576,0.069587,0.03177,0.016434,0.096932,0.064117,0.046468,0.017423,0.074988,0.029857,0.023888,0.015366,0.063984,0.042585,0.083648,0.0979,0.104046,0.068079,0.06268,0.065553,0.029143,0.060653,0.015996,0.016444,0.033021,0.015308
10/11/2019,0.018447,0.016404,0.022181,0.021301,0.021493,0.015541,0.089535,0.11819,0.029349,0.110775,0.083395,0.02062,0.069554,0.031739,0.016408,0.096997,0.064195,0.046313,0.017405,0.07548,0.029343,0.023965,0.015386,0.0638,0.042564,0.083789,0.09796,0.104388,0.068059,0.062755,0.06558,0.028642,0.061094,0.015981,0.016429,0.03304,0.015321
10/14/2019,0.018261,0.01604,0.022149,0.020892,0.02056,0.01515,0.088576,0.112165,0.02831,0.11048,0.082331,0.019961,0.068878,0.031434,0.015965,0.097488,0.064194,0.046491,0.017145,0.075087,0.029738,0.022823,0.015104,0.064046,0.042155,0.082433,0.098376,0.099066,0.067443,0.062741,0.065712,0.029027,0.060831,0.015738,0.015978,0.032574,0.015311
10/15/2019,0.018204,0.016128,0.022145,0.020969,0.020773,0.015224,0.088864,0.113953,0.028592,0.110745,0.08222,0.02011,0.068685,0.031347,0.015897,0.097154,0.064203,0.046448,0.017117,0.075215,0.029747,0.023165,0.015163,0.063984,0.042026,0.082775,0.098152,0.100647,0.067266,0.062751,0.065748,0.029032,0.061052,0.015712,0.01593,0.032664,0.015298
10/16/2019,0.018121,0.016059,0.022133,0.020867,0.020554,0.015156,0.088696,0.112944,0.028414,0.110931,0.08183,0.019939,0.068414,0.031202,0.015747,0.096975,0.064207,0.046481,0.017017,0.075252,0.029476,0.022992,0.015098,0.06403,0.041853,0.0825,0.097938,0.099754,0.067,0.062747,0.065623,0.028768,0.061148,0.015623,0.01578,0.032542,0.015288
10/17/2019,0.018189,0.016103,0.022149,0.020976,0.020716,0.015211,0.088737,0.113708,0.028539,0.111233,0.082146,0.020026,0.068629,0.031341,0.015894,0.096835,0.064236,0.046648,0.0171,0.075438,0.029456,0.023166,0.015143,0.064259,0.042017,0.082738,0.097779,0.10043,0.067243,0.062779,0.065508,0.028751,0.061309,0.015701,0.015932,0.03265,0.015295
10/18/2019,0.018578,0.016434,0.022226,0.021315,0.021371,0.0155,0.089873,0.117971,0.029471,0.110398,0.08345,0.020523,0.069504,0.031771,0.016415,0.096402,0.06434,0.046279,0.017424,0.074959,0.028956,0.023941,0.01541,0.063799,0.042611,0.084009,0.097304,0.104197,0.068115,0.062885,0.06515,0.028261,0.060899,0.015999,0.016446,0.03313,0.015343
10/21/2019,0.018633,0.016364,0.022248,0.0213,0.02112,0.015468,0.089784,0.116977,0.029241,0.110426,0.083585,0.020373,0.069757,0.0319,0.016458,0.096552,0.064397,0.046714,0.017463,0.075026,0.029212,0.023684,0.015361,0.064387,0.042699,0.08376,0.097446,0.103315,0.068261,0.062928,0.06521,0.028513,0.060881,0.01603,0.01645,0.033148,0.01536
10/22/2019,0.018697,0.016449,0.022259,0.021438,0.021204,0.015511,0.090068,0.117699,0.029495,0.111253,0.083883,0.020444,0.069935,0.031976,0.01659,0.096798,0.064426,0.046807,0.017516,0.075612,0.029243,0.023822,0.015422,0.06448,0.042867,0.084151,0.0977,0.103954,0.068513,0.062955,0.06539,0.028541,0.061329,0.016084,0.016608,0.033251,0.01537
10/23/2019,0.018829,0.016618,0.022287,0.021601,0.02154,0.015697,0.090596,0.119825,0.030117,0.110383,0.084615,0.020703,0.070336,0.032195,0.016875,0.096758,0.064459,0.046469,0.017692,0.075074,0.029045,0.024224,0.015569,0.064012,0.043152,0.084842,0.097665,0.105833,0.068923,0.06299,0.065369,0.028346,0.060904,0.016246,0.016905,0.033494,0.015386
10/24/2019,0.018925,0.016683,0.022305,0.02173,0.02165,0.015777,0.090867,0.120194,0.030188,0.110827,0.085116,0.02076,0.070757,0.032366,0.017146,0.096997,0.064483,0.046453,0.017803,0.075522,0.028909,0.024313,0.015614,0.064007,0.043374,0.085169,0.097853,0.10616,0.069307,0.063014,0.065501,0.028218,0.061153,0.016349,0.017164,0.033595,0.015399
